	AA	AR	AN	AD	AC	AQ	AE	AG	AH	AI	AL	AK	AM	AF	AP	AS	AT	AW	AY	AV	RA	RR	RN	RD	RC	RQ	RE	RG	RH	RI	RL	RK	RM	RF	RP	RS	RT	RW	RY	RV	NA	NR	NN	ND	NC	NQ	NE	NG	NH	NI	NL	NK	NM	NF	NP	NS	NT	NW	NY	NV	DA	DR	DN	DD	DC	DQ	DE	DG	DH	DI	DL	DK	DM	DF	DP	DS	DT	DW	DY	DV	CA	CR	CN	CD	CC	CQ	CE	CG	CH	CI	CL	CK	CM	CF	CP	CS	CT	CW	CY	CV	QA	QR	QN	QD	QC	QQ	QE	QG	QH	QI	QL	QK	QM	QF	QP	QS	QT	QW	QY	QV	EA	ER	EN	ED	EC	EQ	EE	EG	EH	EI	EL	EK	EM	EF	EP	ES	ET	EW	EY	EV	GA	GR	GN	GD	GC	GQ	GE	GG	GH	GI	GL	GK	GM	GF	GP	GS	GT	GW	GY	GV	HA	HR	HN	HD	HC	HQ	HE	HG	HH	HI	HL	HK	HM	HF	HP	HS	HT	HW	HY	HV	IA	IR	IN	ID	IC	IQ	IE	IG	IH	II	IL	IK	IM	IF	IP	IS	IT	IW	IY	IV	LA	LR	LN	LD	LC	LQ	LE	LG	LH	LI	LL	LK	LM	LF	LP	LS	LT	LW	LY	LV	KA	KR	KN	KD	KC	KQ	KE	KG	KH	KI	KL	KK	KM	KF	KP	KS	KT	KW	KY	KV	MA	MR	MN	MD	MC	MQ	ME	MG	MH	MI	ML	MK	MM	MF	MP	MS	MT	MW	MY	MV	FA	FR	FN	FD	FC	FQ	FE	FG	FH	FI	FL	FK	FM	FF	FP	FS	FT	FW	FY	FV	PA	PR	PN	PD	PC	PQ	PE	PG	PH	PI	PL	PK	PM	PF	PP	PS	PT	PW	PY	PV	SA	SR	SN	SD	SC	SQ	SE	SG	SH	SI	SL	SK	SM	SF	SP	SS	ST	SW	SY	SV	TA	TR	TN	TD	TC	TQ	TE	TG	TH	TI	TL	TK	TM	TF	TP	TS	TT	TW	TY	TV	WA	WR	WN	WD	WC	WQ	WE	WG	WH	WI	WL	WK	WM	WF	WP	WS	WT	WW	WY	WV	YA	YR	YN	YD	YC	YQ	YE	YG	YH	YI	YL	YK	YM	YF	YP	YS	YT	YW	YY	YV	VA	VR	VN	VD	VC	VQ	VE	VG	VH	VI	VL	VK	VM	VF	VP	VS	VT	VW	VY	VV
AA	0.0	5.134733968953302	2.9784270626024614	5.213048992973912	12.510960234515323	7.327982569486652	10.27585256656242	11.61759155584758	3.188364413755347	1.2648921520956296	1.965536358907559	5.602967953598121	4.345407465024211	1.1498339095440653	9.848832806102543	30.181209023160665	16.477108320054818	0.9891861182229357	1.186720947577199	12.71734944238095	5.134446945848554	0.15761937014548516	0.0220340528108177	0.2121818903980671	0.10357455391598437	0.1432786502677693	0.2893593475555114	0.0661308436008241	0.11124226507482404	0.03550115405692574	0.09798610382131169	0.018185906905550383	0.08213303404529308	0.02651161705099171	0.11521637569369363	0.05830113376078874	0.09542510907533304	0.042156151641491356	0.018460835418723325	0.1436815944383406	2.9740013057668833	0.022031704192183237	0.025889486944254473	0.0195327867520369	0.00950865387883825	0.04346982409500791	0.04568913760332335	0.021184163729500043	0.023162832770649032	0.014830154216606321	0.02909347232455983	0.03529612268476857	0.025764346716863867	0.006659152629707723	0.03160793034136375	0.05356694674649621	0.03328691181107642	0.0035342607669764294	0.013705204645941835	0.0692294513356797	5.2161666000610065	0.21219254652996583	0.019530864983696106	0.06956981166455893	0.006797896313231007	0.13671656932510687	0.12787455807840048	0.053955016261805676	0.06711317043463191	0.01267621732540196	0.06017598272550747	0.10285368893662358	0.03944455043336215	0.022091479845873542	0.09889983732987426	0.10131427109293618	0.1143097778496503	0.019127424260879138	0.00871387475292089	0.13940216317613954	12.509813009020396	0.10352024464775744	0.009508214028557787	0.006798267436684193	0.20214670556163933	0.11419782173955327	0.023570166911294918	0.1968755049099253	0.04817067975912845	0.015113599029819968	0.04900081958184544	0.02654626884231923	0.07105280701551606	0.027942665920785422	0.027134212840915734	0.06832231293035004	0.01861358420208778	0.03431254042815049	0.014237099231802114	0.052403299131935824	7.319951403381468	0.14326924179782816	0.04337822407949463	0.13682495908789863	0.11420200089873893	0.2887737712640821	0.2311866646331249	0.06565522634688857	0.1178376974490454	0.03137948183732611	0.10242352372291327	0.13198138386618072	0.1112302219750894	0.02959282598022726	0.16583369214725174	0.1514949623280834	0.10385932672416677	0.033201703855172945	0.03730367622690702	0.16236160397120078	10.275769693657924	0.28934616126831164	0.045722546652184726	0.12785226676743894	0.023572328420469187	0.2311914632200341	0.2693688651026107	0.1012390349338705	0.1457237308817861	0.038358969989121985	0.10190611994747328	0.1716701869859261	0.08654853468282046	0.036277655327321946	0.20052416603205764	0.19425711962267408	0.1697075459012415	0.032119269606006105	0.03219362535012985	0.2809338825281371	11.617580031905806	0.0661284279554857	0.021183468837276943	0.053956878605406024	0.19687522120097384	0.06565351793361543	0.10123826931749709	0.15190081486838217	0.04180550417433335	0.04679049354311014	0.1203959671621063	0.008489388832629601	0.12951883849167872	0.05202855057142721	0.08377790855961163	0.12616804157456463	0.1751638988471011	0.046053277735828645	0.026873094659113188	0.3577701348672515	3.1886861982716246	0.11124656570534537	0.023214450487807455	0.06709981013253737	0.048119136765824695	0.11753418387153287	0.14590255494053542	0.041803440522473416	0.059914791580664664	0.007219700235425045	0.06070580916273806	0.07173027006966362	0.023014429186095888	0.016191527517441514	0.05849135403361831	0.0874187565848875	0.0651761771737832	0.013724303024764645	0.00984790552157017	0.07510708946654014	1.2649043394329493	0.03550226774586636	0.014855584012825758	0.01267533783196324	0.01511407978532889	0.03138901065908596	0.038329393799443015	0.046789396934888365	0.007214543484628616	0.005859062094450818	0.011205037099226264	0.019207989016478886	0.011426456748833174	0.006492293948658509	0.01788718394053897	0.04336239180223332	0.033974236899078886	0.005963068134627937	0.010136557394093823	0.02084192850003078	1.965843850530033	0.09796142033583646	0.029092895579676287	0.060174270380881106	0.049000967302839565	0.10242728920583395	0.1019138646436398	0.12038269153783585	0.060723850321123686	0.011205559703574496	0.03571051386132403	0.046867936039197644	0.04308744860447047	0.015345016366185453	0.06840786043070804	0.09024886922242156	0.06937717751010263	0.025774325921471768	0.015844867282954273	0.0521308804780111	5.614041421356246	0.018187070210931397	0.035296434807905744	0.10288594548411256	0.02654492072042396	0.13198067289068988	0.171563297988424	0.00848880030169899	0.0717260421939422	0.01921072945068538	0.04686789485822999	0.0715257854957802	0.041560944022583014	0.020069331483068255	0.04405822687801213	0.07521980827834929	0.03810543816222462	0.017877173728138608	0.024368511046535913	0.10760639083267264	4.3453423179367565	0.08213349375669912	0.025764356847238414	0.03944371347683194	0.07108184221014399	0.11123109017045134	0.08655232468984704	0.12972881849114934	0.02301400314117524	0.011401622094898294	0.04309682377325435	0.04156590879870157	0.07534497981712232	0.02970635252349494	0.0732256834022419	0.12383001506787374	0.10035485929405395	0.026914908871677034	0.009744356663505649	0.09626676455842091	1.14992728123543	0.026546352192137263	0.006658730023348532	0.02209815483826925	0.027941867582133174	0.029592472505759856	0.03626363017607352	0.052027241394695396	0.016180754787011104	0.006492420549030833	0.015340219770360222	0.02006673289816246	0.029730124477622723	0.014673908609242855	0.014870759810994186	0.03144737126531967	0.027870217417093734	0.00896259323704673	0.007080395483747753	0.02884513546769904	9.848737847397135	0.11521195397302296	0.03160736051728904	0.09890182199202649	0.02713412774615047	0.16583351443350075	0.20052520523794026	0.08377788725664977	0.05849133707477539	0.017887241567393616	0.06840840608151369	0.04406039236920915	0.07322360988465793	0.01487088695367658	0.1929814004985932	0.1940362411507968	0.1760122167687162	0.021214154688706115	0.011627724706240615	0.21210771185265204	30.19917595731879	0.05833217483365135	0.05355994103692945	0.10129230656422426	0.06832188060891212	0.15148470891809146	0.19440595894917387	0.1261656410642116	0.08737450584601116	0.043367433755260074	0.09025138284641089	0.07522163224204319	0.12395083335983482	0.03144834642065139	0.19403326029148368	0.5745936364240446	0.24739459548584913	0.03633881852263129	0.022698073717856686	0.3511815040073953	16.463171074273596	0.09541231629372383	0.03325178687407081	0.11440663245559592	0.018613838614021685	0.10378645570332942	0.1695970198611377	0.17516619422175997	0.06524864030383636	0.03395513580198338	0.06937870587710125	0.03811196971647103	0.10035091294342278	0.027871338631580363	0.17601579919002272	0.24744141095665814	0.3537436665426026	0.017999800607831348	0.017265799509922353	0.32217967485827725	0.9887610844928142	0.04215763779126512	0.003535665691862475	0.019127325391083087	0.03431318825269803	0.0332039132028071	0.03212755491473915	0.04605414380442587	0.013685082837471092	0.0059630946896254465	0.02577393757992715	0.017877366614389708	0.026917385802040093	0.008962610505285705	0.0212147161757625	0.036341123483813666	0.018000200460158194	0.006894576420414669	0.013370718979003578	0.02158168143215964	1.1867105222132015	0.018456973173698033	0.013704420129601028	0.008712801487163573	0.014238822293564182	0.03730455222630485	0.032193622431014854	0.02687307945017675	0.009853249065757476	0.010135155404838591	0.015859379936500086	0.024368951528908996	0.009741610949358909	0.007077892746645373	0.011627501852168237	0.022697456395312607	0.017265951272643004	0.013366365524769904	0.009140810462952311	0.022140867641862953	12.716908615438037	0.14367441994128585	0.06910605376529558	0.139413717987605	0.052382896374685496	0.16224569857035764	0.2811038632846365	0.3577560281887497	0.07513563503950632	0.020845228966228833	0.05213124290365008	0.10772386579431772	0.0962415932775114	0.028845091604259136	0.21210328535035092	0.3517536171343126	0.32190682727053815	0.021581304866201207	0.02214161095689103	0.17768620856755746
AR	5.134733270791592	0.0	6.811180870891381	3.599966708542398	6.114182097347664	34.10194227480016	8.930407659057298	3.9343243754604362	22.995751497384322	0.9725805314608975	3.3799443313140496	65.09801938295492	3.3225116518428988	0.7538885145494613	4.372351081119148	8.19100379819569	7.13643283849964	3.8807935280368957	2.3194645434497394	1.8020285681074673	0.7461415204422187	10.330179002452008	0.13385408588617584	0.31811481473120923	0.24512999711639272	0.91649834172199	0.6200885058140276	0.25021420937312544	0.6384476632449698	0.07224562472095417	0.26876507132062327	0.3311675113283723	0.17858873200581285	0.07084508031518127	0.2583432584475279	0.33181361097765366	0.47390567451212545	0.20735540780782238	0.12010249675694444	0.22738958113458235	0.07721703597118412	6.728485734014302	0.014575732837870689	0.00873308479379687	0.02120443591464755	0.1247969498030298	0.01484335195838626	0.01216390717588377	0.10076093210999088	0.01238698093067815	0.05291719065386673	0.21342141447928134	0.031103465428495035	0.015727012553502867	0.02059504472461846	0.03971549862692313	0.037569443549989284	0.013662282487547408	0.005473758121442976	0.027851471874391933	0.21580533915038488	9.536835667111038	0.030570286013124438	0.04784042668955667	0.11448707753631233	0.38484291707808166	0.11689829111265829	0.0737018021632865	0.33166033517125876	0.017298265640780207	0.1075289307292	0.2790954294352805	0.042052357434520724	0.01157808898921088	0.05782781944753613	0.10877279450340313	0.11114959447151479	0.06177707120180338	0.034947138356353366	0.058355884166473936	0.1179250232552241	22.6663753557429	0.028355128107248117	0.053439643541339774	0.004606032671981278	0.09755523918954516	0.18640228759587987	0.007681234191468328	0.02456413870218288	0.005654896194747572	0.007852919679323774	0.5367800778450139	0.009540764037695656	0.012708186280844164	0.043471503521521355	0.024563701067456478	0.07382607385215396	0.02070092891802222	0.04006777741604103	0.005170407521310698	0.3771425677099303	15.644727208825433	0.09652572569002629	0.0549511869542129	0.10663336935535371	0.6731133538288996	0.1460275903633097	0.08827039187141594	0.3731912693932755	0.037435142552173804	0.19757878925106856	0.5485246784206399	0.1304217496080958	0.03167053749136718	0.12315718878649591	0.1638112417801143	0.20630940153969668	0.08014148365836181	0.08666535136325298	0.12654118383482238	0.4095201733867246	16.57901997710824	0.07222745257765056	0.10062363815526969	0.17437778318086405	0.7149933542424164	0.18385592852532423	0.13603818437839424	0.573702015899092	0.0618359742475512	0.20638977318672613	0.6308638300789867	0.12151258594081091	0.02644507450991458	0.12005233011167349	0.17893609293446164	0.23981594673676926	0.12322397256117294	0.037054941058759436	0.13998899931047787	0.19286801646294435	21.368593160596348	0.04669763822473571	0.060315970429980034	0.06432443581379725	0.40906728794208336	0.11566018263059452	0.06789062820506266	0.30527183448167705	0.01490154345322661	0.11772965910129526	0.22624017696698662	0.0458621478820306	0.023073787467740647	0.08268332650067349	0.09657489987029767	0.1364274545297673	0.12589477876751914	0.07136629577793943	0.06298149866517838	0.27808187084845054	7.390932689606331	0.08927753674968186	0.09229404045149128	0.028064013967843682	0.4733268300059075	0.1703744946300682	0.07466849647736076	0.16369095505778838	0.0251395215686092	0.12996915936425335	0.40683793807318575	0.053034909166916666	0.0042202996113504055	0.06292015004092776	0.09523884427334924	0.11430980120633824	0.058382786575360654	0.0556884891111291	0.08790009656503674	0.016747514717551253	3.486953625541395	0.04044373278019661	0.008101826640931386	0.017409147606479977	0.11413244136236961	0.032012505472879926	0.02248789715084759	0.07598409760519946	0.002253150744576454	0.002798184971077926	0.10065548752449818	0.010776326517906078	0.0033048516908665187	0.017037857143405985	0.025966808532777347	0.01168585373316181	0.0047907585979051846	0.008268679872888797	0.0032315161166485695	0.09492531830625568	5.202926191844894	0.04136297291845751	0.05584058455000367	0.022432114799648344	0.26014757517719683	0.13417796310033342	0.056626441800224435	0.17316378267939375	0.004611686746962674	0.018808587917091512	0.22414183236490773	0.02197969023224745	0.004719340976643669	0.06558222722864984	0.07653448693358704	0.06878136188931837	0.032972472036959875	0.015532326512362995	0.01486077806016584	0.2277411328239393	11.556808174587768	0.14519231375286976	0.050258055168875125	0.0930367233900343	0.5595160873902876	0.18736023277916788	0.05132411438786928	0.4004745960336104	0.04956154212825217	0.13495338981110208	0.20736873146692922	0.13962867819603236	0.03835978591601555	0.05853394887663316	0.20845664828450086	0.15457185185879668	0.06881514439348778	0.07425476545417094	0.08119372732390313	0.08321302930600456	11.27174510214316	0.05374691971407075	0.05862277006305786	0.052208935627303873	0.27592954271336984	0.1181037705134593	0.05267887136154236	0.24507518027111905	0.014016260032312837	0.018378790936630352	0.5233929893455534	0.05276371497092602	0.011973672918424638	0.04198546944398227	0.08600707277979781	0.06445999402863642	0.04322141011110227	0.019313113386245875	0.024902285840714283	0.03184258626103935	3.0631762854955915	0.03402292146606296	0.022112684488539633	0.005442722426939641	0.10436065616978323	0.0409851325612464	0.01743529182866964	0.027584943216040148	0.00265366196841268	0.010032996150322897	0.11928379950961213	0.011543899276698572	0.007825918236979262	0.018903411064534536	0.03629605120842172	0.03306259005545219	0.01265427028074039	0.010676424451814472	0.007329452208767276	0.26901740790515427	25.02266107371684	0.035589241252041784	0.030171964362500338	0.1916637569623957	0.5097569313994392	0.0883475752987026	0.09115650729102526	0.40957331288475274	0.028807221273874434	0.134849354860276	0.263083021308989	0.09708519197811562	0.0106801836025253	0.0915665486564474	0.16592696894878295	0.19139638221476657	0.11336071360394248	0.043460947972056185	0.09274784249240133	0.2584701360312232	61.850387158822656	0.11527219485403857	0.0752001399363963	0.15216241629846616	0.8868527198648448	0.17201402823914547	0.09607080205708304	0.5959542361624125	0.05419628110530853	0.20482939315671395	1.5492197156617162	0.10529982013041791	0.03417234945864444	0.10985008103219393	0.1732175426192053	0.22841916483764707	0.06717615653533589	0.05109388667366309	0.13534792635962214	0.2699780549767254	35.63428379493338	0.09071928022478841	0.0702194950362337	0.24089430632450273	0.9813827537668564	0.15279133500981346	0.1558810609493651	0.8170153457608946	0.023848697422458497	0.1464257623343101	0.8210945726526349	0.09476680338703838	0.010464610943011328	0.14486718180796362	0.20900559471675492	0.1780748881353643	0.14002522452148555	0.05228618467997769	0.06912853615618562	0.07471868799710289	2.261929738226922	0.0334899906857219	0.01661636736112247	0.0022214167005763803	0.08448097757783482	0.07881757552971423	0.03688078805751976	0.06346454879325969	0.01196199889812719	0.018009504272410208	0.11320777660785375	0.021183543024803488	0.01472854010219644	0.032140170606303295	0.03815237287449637	0.04318218462976761	0.01535598126965528	0.025158624734188357	0.020526853771372974	0.0400747258849645	2.5556465518951947	0.03666728428955466	0.010805229686508041	0.011810275693747294	0.12991100995177213	0.0636779230811045	0.023592407599961656	0.06276686936510692	0.01406383812172487	0.01614946968209616	0.20024017424247847	0.01615765157620704	0.002707373766720436	0.013609586973132028	0.018765564407011263	0.03337551518820598	0.013846200402775132	0.029450843623428757	0.0073100166746088635	0.1517006259407423	32.15242390201282	0.13105131412419455	0.1400935115785564	0.09737617636776436	0.9157558217586095	0.2539719891854148	0.1463861302015358	0.6401131058411854	0.006544240357661769	0.038766084779716936	0.922559553888426	0.04071318413583495	0.0036377658929223878	0.13019829832556398	0.2294592714208546	0.13795641784270954	0.0825694122094305	0.030104097516160215	0.011645999176290578
AN	2.9784268304340213	6.811181647248213	0.0	36.64178906434185	4.246628447196044	14.659200497852876	8.665144597276477	7.47270940949811	29.964385067999913	1.643899853023176	0.9765331888276871	23.82643230600914	2.537828907565525	1.1993049485753273	2.1463206910972192	26.883200122254184	13.762409981795422	0.9814310915278985	4.955062758484048	1.0782498873423974	0.0773277695165589	0.060711682659385896	9.516130466115376	0.37706731121276915	0.024726110099891504	0.1486163752535097	0.05172838807932007	0.12354924850643036	0.1880486647698108	0.004298642858511114	0.009574300368982758	0.07000109615655938	0.04159975645861996	0.015263102900142328	0.023150547187883768	0.09817534019894338	0.08085136710440304	0.007157919303297681	0.027320901417138516	0.023969505011807828	0.1855053158036776	0.11016644995350085	7.941380576715698	0.33395463299638584	0.06247574818994248	0.1931735815333498	0.08211804912705449	0.15969881345257445	0.21650105987576204	0.029211925213845115	0.04647594559379915	0.17266390730035555	0.0357570366809957	0.04000122777823873	0.06453531692076173	0.25423897556701885	0.18893429092511702	0.04327671978661027	0.05774541391620113	0.07323617754954125	0.10023816697713611	0.12634745261233254	11.654399613229137	0.28184948249181146	0.03288101951187679	0.18601071634624092	0.0470533603311657	0.1434920005611472	0.36869151490292346	0.04948251981110448	0.01832733520234866	0.28208371800831405	0.06295530635288743	0.009015046506091638	0.0199405397822784	0.27021464268852546	0.1670017090101972	0.006433655342841419	0.07097770307958359	0.014857816573815031	0.01986120783319812	0.12443486258562189	27.0096157275682	0.05237508231884643	0.06802678890498372	0.29320344646527136	0.11167845508961659	0.052289528890640646	0.026836372307437243	0.009107767153768107	0.010830967611281229	0.11341900156597153	0.03193736444069214	0.0038461000555096584	0.04068390354562099	0.02223129401125914	0.11682007994808906	0.03904791107335415	0.051888965061389916	0.009087570736827356	0.21212193989979414	0.13620641880332482	18.872170475391187	0.5229341050727633	0.07214613957215273	0.4175270200937986	0.1654937323538992	0.35024355724768247	0.5866146227105171	0.05012729271634378	0.04460147120788007	0.2153238586317434	0.08158676200135091	0.045076768982811724	0.04937069492868745	0.33664882205746954	0.30332246737816937	0.00655266730957471	0.13356839711511242	0.06513607136844385	0.16423789944142075	0.22309304667596752	23.92343956097541	0.6107114523846943	0.07800062970825956	0.4176741713148717	0.16104752690425786	0.2769032306895758	0.7886820981163097	0.056793908769750254	0.03889371268817664	0.5969569777146831	0.09686892003382433	0.050470884937365214	0.061532673029018804	0.47022525006161126	0.2634841330953558	0.013239866214374807	0.11305537083646129	0.04901481825531292	0.1104224718956228	0.12567447799368828	28.466098139336417	0.29165179191475193	0.08723005360799335	0.23719284041860667	0.12689598411169942	0.14205915045023626	0.3320170416918277	0.05043100065097114	0.04862341645414046	0.1626496202409975	0.10506657992678178	0.051578596436658096	0.024820323628987173	0.3973586970368472	0.3185349326181976	0.06942053669809317	0.15142314644090848	0.04902534838219394	0.061801191371670054	0.07552299299631697	7.515470068429944	0.22784726606406966	0.03573817592694019	0.17976052291581027	0.06047734333241326	0.11237064258230259	0.13442550029027406	0.017886275957833712	0.02138610829721669	0.14820088347451982	0.05922480968634636	0.035529695245554035	0.023606793398042055	0.11152995165694442	0.1209060982694496	0.01269598966335987	0.055745656805470944	0.028089136471043868	0.013900903890183227	0.05295175077862081	5.594564471771949	0.12761542794900074	0.003832851788632349	0.0932878975405026	0.06834645457343584	0.04887586683356197	0.10379945872400029	0.005288703530213601	0.008555683685249603	0.1199909441282494	0.0078039688872803764	0.006509476018403731	0.017834650638312303	0.09013972362757049	0.048434524054802204	0.0036456819915232823	0.010709013707514167	0.0019858549161335735	0.021932958273322572	0.051009593689306174	7.3295408858448825	0.14283155694656158	0.004702854632804369	0.10906353292717469	0.06314702673753464	0.07978342410591853	0.12262670032441252	0.008287374898853943	0.003639696484681288	0.08512166570567375	0.023446439171742793	0.0042829395584952	0.025792451940329336	0.12041635438014398	0.07034481015158152	0.0031629387598316417	0.008002464198170078	0.002807207214071877	0.16784240897054592	0.1172303635354591	14.30067361906654	0.7931752888844846	0.06247118261181615	0.31661252715687704	0.2137004451323348	0.32908618927529565	0.5017431079175765	0.0376363646591847	0.05053094421892936	0.1359627810553632	0.06748921188679978	0.02190786208481638	0.08457516016109903	0.29032649720178166	0.2264670925050651	0.02196032535928777	0.11620509234325556	0.03007742458177115	0.05697598199158195	0.09452449872828753	15.715688478360569	0.23428214222526694	0.011818302335380268	0.14098942664509448	0.07432072423419878	0.15632040184088256	0.20285780354900593	0.012162417632477102	0.008271601003136004	0.24393790388237813	0.025677257702633644	0.011942844323834658	0.0558885351192056	0.299389823125466	0.08770603662386477	0.004128818869086143	0.0923585447630442	0.019455914243974987	0.02002346266223066	0.03667695729618407	4.710004559396724	0.0832824246234293	0.003538814410694484	0.04717820336791651	0.05269083568827482	0.0482443352170019	0.06736429276902382	0.008143752214899014	0.009806670039218323	0.0896538745923214	0.007124399302971498	0.005775791235998735	0.026893505916853792	0.08198087047322934	0.0745750924440934	0.013937471740250952	0.02170701079097001	0.008273588780020658	0.17525925710097545	0.10735063295177935	32.87073853380987	0.41872985957414227	0.033518385467489656	0.22570705022308357	0.08964271615234036	0.23476500267559008	0.4751961323631381	0.04373654418117469	0.03152351205770084	0.27888088985038445	0.08322972840377824	0.03305693171921548	0.04255674353791275	0.4824481566612525	0.36308120288782286	0.01790145544044238	0.070632345464151	0.055063007335726576	0.33290698974000155	0.3059737711813614	78.05488941465794	1.4012101475967857	0.14035411638640505	0.8132044774202	0.41564385779214896	0.48999536340612676	1.107903217703635	0.15058457170366035	0.12013523719113336	0.8137538846776518	0.19282438099003088	0.10696436766729694	0.12716200891834684	1.0389912053466257	0.756600790225517	0.008319255468074667	0.27568842206657174	0.11362679315605742	0.15122673196475975	0.13791105853494426	41.74565957560471	0.7832170293678347	0.05429644802234782	0.2519395864371973	0.17594148691304992	0.27084752062973183	0.6697667673017698	0.07006980158798858	0.03074425528012725	0.5505699514207201	0.023303994550895473	0.03336813450431437	0.03967802713079402	0.778464057845707	0.3842939075563832	0.02068216465865482	0.15637005104678153	0.02860666990082649	0.022000545438749904	0.04287423574099876	3.1144323055772087	0.05845921665454853	0.0036594554257482954	0.05337380618842567	0.008754846245644838	0.05390718466652192	0.032695822267041104	0.0038816281782584434	0.002334621777318659	0.035767656820405794	0.04198996522648924	0.013128536761349015	0.009284400473886886	0.0159510960353163	0.04219730807524632	0.011343671680234002	0.01575794341125153	0.0021083973119496984	0.04533075363139273	0.06391634966806958	4.495878696501851	0.1352076137413084	0.037688631297290706	0.10028002250858095	0.06569410519930385	0.09109132457412174	0.08375264489717879	0.006884626339718277	0.009464598576152264	0.07415767509588848	0.01957190479762301	0.017231153901126332	0.038108514818269976	0.09035218480958017	0.07492548410715967	0.003178328871402174	0.06510564532826733	0.01995607957352179	0.04995301363143843	0.12207821245398041	46.54018249307168	0.7351777760792715	0.011668185518441983	0.3252681802878067	0.15611561218159248	0.2098678636065716	0.513191142946848	0.025639774993637517	0.007870952590193393	0.4461908963948463	0.03118269209021057	0.004705053066469202	0.03663867162625639	0.5465445200427466	0.27229647605392626	0.006778946682744322	0.0794569712707757	0.004696706735600706
