id,rf,norm_rf,weighted_rf,kf_score,n_tips,marker,method
6_100_tips,26.0,0.134020618556701,1.108736206,0.1635499438542611,100,,Phyloformer
17_100_tips,20.0,0.1030927835051546,1.1292179492000003,0.1633308884284953,100,,Phyloformer
8_100_tips,10.0,0.0515463917525773,3.280403485,0.5435999135311983,100,,Phyloformer
16_100_tips,24.0,0.1237113402061855,2.1675113720000003,0.3665349398197415,100,,Phyloformer
18_100_tips,36.0,0.1855670103092783,0.7966347484999996,0.1037034341682243,100,,Phyloformer
14_100_tips,30.0,0.1546391752577319,0.7530702545,0.1241881585486327,100,,Phyloformer
3_100_tips,32.0,0.1649484536082474,0.9237560315000006,0.1385715066460451,100,,Phyloformer
11_100_tips,24.0,0.1237113402061855,0.7560984500000003,0.11882623548225,100,,Phyloformer
4_100_tips,78.0,0.4020618556701031,0.3561161631,0.0484948263236323,100,,Phyloformer
5_100_tips,42.0,0.2164948453608247,1.459216803794,0.2538141174446391,100,,Phyloformer
9_100_tips,44.0,0.2268041237113402,0.5393012340000001,0.075863160130768,100,,Phyloformer
2_100_tips,88.0,0.4536082474226804,0.3345944761,0.0497786062757127,100,,Phyloformer
1_100_tips,28.0,0.1443298969072164,0.9695124289999998,0.1456214317501047,100,,Phyloformer
19_100_tips,46.0,0.2371134020618556,0.4653808290000001,0.0747559209872894,100,,Phyloformer
0_100_tips,16.0,0.0824742268041237,1.8261525150000009,0.2899457563522258,100,,Phyloformer
13_100_tips,160.0,0.8247422680412371,0.0826853860849999,0.0114322865507277,100,,Phyloformer
10_100_tips,10.0,0.0515463917525773,1.5895825390000005,0.2632038057023109,100,,Phyloformer
12_100_tips,148.0,0.7628865979381443,0.0923085791439999,0.013830296063728,100,,Phyloformer
15_100_tips,22.0,0.1134020618556701,0.654912195,0.1009111862343372,100,,Phyloformer
7_100_tips,24.0,0.1237113402061855,1.836378687,0.2609336411209932,100,,Phyloformer
6_100_tips,24.0,0.1237113402061855,1.0491112271999998,0.1676919642382388,100,,IQ-TREE
17_100_tips,24.0,0.1237113402061855,1.3960178657999986,0.2669041160443374,100,,IQ-TREE
8_100_tips,12.0,0.0618556701030927,4.457976704199998,0.9209821736331864,100,,IQ-TREE
16_100_tips,14.0,0.0721649484536082,2.548396480700001,0.5032073790822874,100,,IQ-TREE
14_100_tips,36.0,0.1855670103092783,0.6743928004000003,0.1007529208340586,100,,IQ-TREE
18_100_tips,24.0,0.1237113402061855,0.7377508903000003,0.1015471348992129,100,,IQ-TREE
3_100_tips,30.0,0.1546391752577319,0.8915169799000003,0.1497290041047326,100,,IQ-TREE
11_100_tips,30.0,0.1546391752577319,0.7481232191000007,0.1245813344328943,100,,IQ-TREE
5_100_tips,46.0,0.2371134020618556,2.3233628473940016,0.7511940688959342,100,,IQ-TREE
4_100_tips,84.0,0.4329896907216495,0.3061985489999991,0.0462432683710899,100,,IQ-TREE
2_100_tips,86.0,0.4432989690721649,0.3320924278999991,0.0506942954723674,100,,IQ-TREE
9_100_tips,44.0,0.2268041237113402,0.5985891126000005,0.0838625929248207,100,,IQ-TREE
1_100_tips,22.0,0.1134020618556701,1.0065409691000005,0.2273051720880688,100,,IQ-TREE
19_100_tips,56.0,0.2886597938144329,0.5176448297000008,0.103001653767763,100,,IQ-TREE
0_100_tips,16.0,0.0824742268041237,2.423072034900001,0.4566343245645324,100,,IQ-TREE
13_100_tips,158.0,0.8144329896907216,0.079141513285,0.0132774087202323,100,,IQ-TREE
10_100_tips,10.0,0.0515463917525773,1.8485086198999996,0.4245771650653667,100,,IQ-TREE
12_100_tips,154.0,0.7938144329896907,0.0927274411439999,0.0188004227386637,100,,IQ-TREE
7_100_tips,10.0,0.0515463917525773,1.5959280538000007,0.2962970543417764,100,,IQ-TREE
15_100_tips,24.0,0.1237113402061855,0.6449468461,0.1066652846331328,100,,IQ-TREE
6_100_tips,193.0,1.0,6.261009156000001,0.7175524832135913,100,,FastME
17_100_tips,193.0,1.0,10.536945989200005,1.358759314985074,100,,FastME
8_100_tips,14.0,0.0721649484536082,5.557984154999997,1.1220787709859663,100,,FastME
16_100_tips,20.0,0.1030927835051546,3.399718602,0.6369178583505614,100,,FastME
14_100_tips,193.0,1.0,4.815149494500003,0.6471775894198956,100,,FastME
18_100_tips,42.0,0.2164948453608247,0.8694182984999997,0.1203178662714866,100,,FastME
11_100_tips,193.0,1.0,4.471100541999999,0.5129088713277671,100,,FastME
3_100_tips,193.0,1.0,5.018646030499999,0.5505653623411166,100,,FastME
4_100_tips,183.0,1.0,1.6144264490999998,0.2334691127556094,100,,FastME
5_100_tips,189.0,1.0,10.080238775794,1.8622489647289893,100,,FastME
2_100_tips,181.0,1.0,1.2271036001000002,0.1927627146969123,100,,FastME
9_100_tips,193.0,1.0,2.6541496459999974,0.3078514503370257,100,,FastME
19_100_tips,186.0,1.0,3.476596879,0.4764862292929531,100,,FastME
1_100_tips,193.0,1.0,5.923891772999999,0.7772291916490306,100,,FastME
0_100_tips,18.0,0.0927835051546391,3.1606640550000007,0.5895925512325375,100,,FastME
13_100_tips,161.0,1.0,0.1069151900849999,0.0153613460698407,100,,FastME
12_100_tips,161.0,1.0,0.1718469541439999,0.0299706096585107,100,,FastME
10_100_tips,24.0,0.1237113402061855,2.5116606010000004,0.5578205988320853,100,,FastME
7_100_tips,20.0,0.1030927835051546,2.000372747,0.4017777165869074,100,,FastME
15_100_tips,193.0,1.0,4.775370355,0.6300235961336091,100,,FastME
